,Unnamed: 0,closed,opened,duration,status,seg_id,created,ID,decision,score,assignee_masked
1641,1641,2022-01-03 23:43:41.270000128,2022-01-03 23:41:57.684999936,102.0,closed,864691135337713382,2021-12-30 13:29:44.363000000,100,yesConditional,1.0,21
1642,1642,2022-01-03 21:35:29.747000064,2022-01-03 21:33:28.116999936,121.0,closed,864691135337713382,2021-12-30 13:29:44.363000000,100,yesConditional,1.0,22
1643,1643,2022-01-03 19:16:58.411000064,2022-01-03 19:15:35.848000000,82.0,closed,864691135337713382,2021-12-30 13:29:44.363000000,100,yesConditional,1.0,23
1644,1644,2022-01-03 16:53:56.841999872,2022-01-03 16:51:13.640999936,95.0,closed,864691135337713382,2021-12-30 13:29:44.363000000,100,yesConditional,1.0,24
1645,1645,2022-01-03 15:06:16.084000000,2022-01-03 14:20:53.000000000,2722.0,closed,864691135725642047,2021-12-30 13:31:14.612000000,0,no,1.0,25
1646,1646,2022-01-03 15:24:25.379000064,2022-01-03 15:18:45.716999936,336.0,closed,864691135725642047,2021-12-30 13:31:14.612000000,0,no,1.0,26
1647,1647,2022-01-03 15:07:12.696000000,2022-01-03 15:06:20.172000000,52.0,closed,864691136134428555,2021-12-30 13:31:14.772000000,2,yes,1.0,25
1648,1648,2022-01-03 15:24:27.547000064,,339.0,closed,864691136134428555,2021-12-30 13:31:14.772000000,2,no,0.0,26
1649,1649,2022-01-03 15:21:12.943000064,2022-01-03 15:07:15.652999936,216.0,closed,864691136134428555,2021-12-30 13:31:14.880000000,3,yes,1.0,25
1650,1650,2022-01-03 15:27:03.831000064,2022-01-03 15:24:42.091000064,141.0,closed,864691136134428555,2021-12-30 13:31:14.880000000,3,yes,1.0,26
1651,1651,2022-01-03 15:25:33.972999936,2022-01-03 15:21:15.803000064,29.0,closed,864691136134428555,2021-12-30 13:31:14.992000000,5,yes,0.0,25
1652,1652,2022-01-03 15:32:03.848000000,2022-01-03 15:27:09.088000000,260.0,closed,864691136134428555,2021-12-30 13:31:14.992000000,5,yesConditional,1.0,26
1653,1653,2022-01-03 15:27:47.607000064,2022-01-03 15:25:37.208999936,22.0,closed,864691135809742796,2021-12-30 13:31:15.205000000,6,no,0.0,25
1654,1654,2022-01-03 15:34:05.607000064,2022-01-03 15:32:08.827000064,115.0,closed,864691135809742796,2021-12-30 13:31:15.205000000,6,yesConditional,1.0,26
1655,1655,2022-01-03 15:37:29.087000064,2022-01-03 15:27:51.223000064,541.0,closed,864691135809742796,2021-12-30 13:31:15.260000000,7,yesConditional,1.0,25
1656,1656,2022-01-03 15:36:30.795000064,2022-01-03 15:34:44.759000064,105.0,closed,864691135809742796,2021-12-30 13:31:15.260000000,7,yesConditional,1.0,26
1657,1657,2022-01-03 15:58:13.172999936,2022-01-03 15:37:32.497999872,547.0,closed,864691135474780992,2021-12-30 13:31:15.347000000,11,yesConditional,0.5,25
1658,1658,2022-01-03 15:39:43.460999936,2022-01-03 15:36:58.528999936,163.0,closed,864691135474780992,2021-12-30 13:31:15.347000000,11,no,1.0,26
1659,1659,2022-01-03 16:08:30.824000000,2022-01-03 15:58:16.503000064,614.0,closed,864691135939310849,2021-12-30 13:31:15.444000000,12,yesConditional,1.0,25
1660,1660,2022-01-03 15:42:33.148000000,2022-01-03 15:39:48.336999936,163.0,closed,864691135939310849,2021-12-30 13:31:15.444000000,12,yesConditional,1.0,26
1661,1661,2022-01-04 03:50:13.611000064,2022-01-03 16:08:33.863000064,422.0,closed,864691136237483324,2021-12-30 13:31:15.560000000,13,no,0.0,25
1662,1662,2022-01-03 15:46:35.862000128,2022-01-03 15:42:37.720000000,237.0,closed,864691136237483324,2021-12-30 13:31:15.560000000,13,yes,1.0,26
1663,1663,2022-01-04 03:56:22.257999872,2022-01-04 03:50:17.273999872,49.0,closed,864691136237483324,2021-12-30 13:31:15.652000000,14,errorNearby,1.0,25
1664,1664,2022-01-03 15:48:06.996999936,2022-01-03 15:46:40.948000000,85.0,closed,864691136237483324,2021-12-30 13:31:15.652000000,14,errorNearby,1.0,26
1665,1665,2022-01-04 03:57:09.204999936,2022-01-04 03:56:26.187000064,42.0,closed,864691136237483324,2021-12-30 13:31:15.752000000,15,yes,1.0,25
1666,1666,2022-01-03 15:48:54.280000000,2022-01-03 15:48:10.384000000,43.0,closed,864691136237483324,2021-12-30 13:31:15.752000000,15,yes,1.0,26
1667,1667,2022-01-04 03:59:17.310000128,2022-01-04 03:57:12.640000000,123.0,closed,864691136237483324,2021-12-30 13:31:15.875000000,16,yes,1.0,25
1668,1668,2022-01-03 15:50:25.416999936,2022-01-03 15:49:30.803000064,54.0,closed,864691136237483324,2021-12-30 13:31:15.875000000,16,yes,1.0,26
1669,1669,2022-01-04 04:00:42.599000064,2022-01-04 03:59:21.076000000,80.0,closed,864691136237483324,2021-12-30 13:31:15.979000000,17,yes,1.0,25
1670,1670,2022-01-03 15:52:40.875000064,2022-01-03 15:50:30.599000064,129.0,closed,864691136237483324,2021-12-30 13:31:15.979000000,17,yes,1.0,26
1671,1671,2022-01-04 04:05:17.467000064,2022-01-04 04:00:46.432000000,202.0,closed,864691136237483324,2021-12-30 13:31:16.066000000,18,yesConditional,1.0,25
1672,1672,2022-01-03 15:53:29.065999872,2022-01-03 15:52:44.921999872,42.0,closed,864691136237483324,2021-12-30 13:31:16.066000000,18,yesConditional,1.0,26
1673,1673,2022-01-04 04:07:42.551000064,2022-01-04 04:05:21.143000064,106.0,closed,864691135502070709,2021-12-30 13:31:16.167000000,20,no,0.0,25
1674,1674,2022-01-03 15:55:42.663000064,2022-01-03 15:53:32.748999936,129.0,closed,864691135502070709,2021-12-30 13:31:16.167000000,20,yesConditional,1.0,26
1675,1675,2022-01-04 04:09:53.915000064,2022-01-04 04:09:32.427000064,20.0,closed,864691135939304193,2021-12-30 13:31:16.249000000,23,yes,1.0,25
1676,1676,2022-01-03 15:56:49.236000000,2022-01-03 15:56:03.344999936,44.0,closed,864691135939304193,2021-12-30 13:31:16.249000000,23,yes,1.0,26
1677,1677,2022-01-04 04:10:22.238000128,2022-01-04 04:09:57.710000128,23.0,closed,864691135939304193,2021-12-30 13:31:16.386000000,24,yes,0.0,25
1678,1678,2022-01-03 15:58:24.308999936,2022-01-03 15:56:54.768000000,87.0,closed,864691135939304193,2021-12-30 13:31:16.386000000,24,yesConditional,1.0,26
1679,1679,2022-01-04 04:14:12.136999936,2022-01-04 04:10:25.703000064,72.0,closed,864691135939304193,2021-12-30 13:31:16.566000000,25,no,1.0,25
1680,1680,2022-01-03 16:00:31.700999936,2022-01-03 15:58:30.323000064,121.0,closed,864691135939304193,2021-12-30 13:31:16.566000000,25,no,1.0,26
1681,1681,2022-01-04 04:14:44.579000064,2022-01-04 04:14:15.612999936,28.0,closed,864691136286784707,2021-12-30 13:31:16.645000000,33,yes,1.0,25
1682,1682,2022-01-03 16:01:15.203000064,2022-01-03 16:00:36.223000064,38.0,closed,864691136286784707,2021-12-30 13:31:16.645000000,33,yes,1.0,26
1683,1683,2022-01-04 04:17:54.308999936,2022-01-04 04:14:48.489999872,185.0,closed,864691136286784707,2021-12-30 13:31:16.766000000,34,unsure,0.0,25
1684,1684,2022-01-03 16:02:30.264999936,2022-01-03 16:01:18.902000128,70.0,closed,864691136286784707,2021-12-30 13:31:16.766000000,34,yes,1.0,26
1685,1685,2022-01-04 04:19:27.547000064,2022-01-04 04:17:57.567000064,88.0,closed,864691136286784707,2021-12-30 13:31:16.862000000,35,no,0.0,25
1686,1686,2022-01-03 16:03:57.308000000,2022-01-03 16:02:34.358000128,81.0,closed,864691136286784707,2021-12-30 13:31:16.862000000,35,yesConditional,1.0,26
1687,1687,2022-01-04 04:34:33.932000000,2022-01-04 04:19:30.904000000,902.0,closed,864691136286784707,2021-12-30 13:31:16.986000000,36,yes,1.0,25
1688,1688,2022-01-03 16:05:06.587000064,2022-01-03 16:04:01.585999872,63.0,closed,864691136286784707,2021-12-30 13:31:16.986000000,36,yes,1.0,26
1689,1689,2022-01-04 04:35:54.872999936,2022-01-04 04:34:37.576999936,76.0,closed,864691136286784707,2021-12-30 13:31:17.097000000,37,yesConditional,1.0,25
1690,1690,2022-01-03 16:06:15.151000064,2022-01-03 16:05:35.696999936,38.0,closed,864691136286784707,2021-12-30 13:31:17.097000000,37,yesConditional,1.0,26
1691,1691,2022-01-04 04:37:55.708999936,2022-01-04 04:35:58.304999936,55.0,closed,864691136286784707,2021-12-30 13:31:17.186000000,38,yes,1.0,25
1692,1692,2022-01-03 16:08:12.356000000,2022-01-03 16:06:30.863000064,100.0,closed,864691136286784707,2021-12-30 13:31:17.186000000,38,yes,1.0,26
1693,1693,2022-01-04 04:38:21.743000064,2022-01-04 04:37:59.062000128,22.0,closed,864691135337678054,2021-12-30 13:31:17.321000000,40,yesConditional,1.0,25
1694,1694,2022-01-03 16:09:42.360000000,2022-01-03 16:08:20.497999872,80.0,closed,864691135337678054,2021-12-30 13:31:17.321000000,40,yesConditional,1.0,26
1695,1695,2022-01-04 04:39:49.753999872,2022-01-04 04:38:25.830000128,83.0,closed,864691135864065150,2021-12-30 13:31:17.453000000,43,yesConditional,1.0,25
1696,1696,2022-01-03 16:11:18.795000064,2022-01-03 16:09:46.812999936,91.0,closed,864691135864065150,2021-12-30 13:31:17.453000000,43,yesConditional,1.0,26
1697,1697,2022-01-04 04:43:39.913999872,2022-01-04 04:39:53.358000128,225.0,closed,864691135334511593,2021-12-30 13:31:17.580000000,46,no,1.0,25
1698,1698,2022-01-03 16:13:28.393999872,2022-01-03 16:11:22.747000064,124.0,closed,864691135334511593,2021-12-30 13:31:17.580000000,46,no,1.0,26
1699,1699,2022-01-04 04:44:30.969999872,2022-01-04 04:43:43.259000064,46.0,closed,864691136808588398,2021-12-30 13:31:17.679000000,54,yesConditional,1.0,25
1700,1700,2022-01-03 16:14:21.225999872,2022-01-03 16:13:31.564000000,48.0,closed,864691136808588398,2021-12-30 13:31:17.679000000,54,yesConditional,1.0,26
1701,1701,2022-01-04 04:45:17.926000128,2022-01-04 04:44:34.548999936,42.0,closed,864691136808588398,2021-12-30 13:31:17.841000000,55,yesConditional,1.0,25
1702,1702,2022-01-03 16:17:12.100000000,2022-01-03 16:14:25.668999936,165.0,closed,864691136808588398,2021-12-30 13:31:17.841000000,55,yesConditional,1.0,26
1703,1703,2022-01-04 04:49:53.920000000,2022-01-04 04:45:21.256000000,69.0,closed,864691135740271211,2021-12-30 13:31:17.941000000,56,no,0.5,25
1704,1704,2022-01-03 16:21:25.144000000,2022-01-03 16:17:21.391000064,242.0,closed,864691135740271211,2021-12-30 13:31:17.941000000,56,no,0.5,26
1705,1705,2022-01-04 04:51:34.532999936,2022-01-04 04:49:57.624000000,69.0,closed,864691135740271211,2021-12-30 13:31:18.063000000,57,yesConditional,1.0,25
1706,1706,2022-01-03 16:21:26.377999872,,243.0,closed,864691135740271211,2021-12-30 13:31:18.063000000,57,no,0.0,26
1707,1707,2022-01-04 04:52:07.993999872,2022-01-04 04:51:37.916999936,29.0,closed,864691135807200029,2021-12-30 13:31:18.180000000,59,no,1.0,25
1708,1708,2022-01-03 16:22:56.112999936,2022-01-03 16:21:31.233999872,82.0,closed,864691135807200029,2021-12-30 13:31:18.180000000,59,no,1.0,26
1709,1709,2022-01-04 04:53:25.888000000,2022-01-04 04:52:11.691000064,73.0,closed,864691135081758967,2021-12-30 13:31:18.331000000,69,yesConditional,0.5,25
1710,1710,2022-01-03 16:25:09.891000064,2022-01-03 16:22:59.979000064,128.0,closed,864691135081758967,2021-12-30 13:31:18.331000000,69,yes,1.0,26
1711,1711,2022-01-04 04:57:16.824000000,2022-01-04 04:53:29.246000128,227.0,closed,864691135081758967,2021-12-30 13:31:18.436000000,70,yes,0.0,25
1712,1712,2022-01-03 16:25:39.131000064,2022-01-03 16:25:14.124000000,24.0,closed,864691135081758967,2021-12-30 13:31:18.436000000,70,yesConditional,1.0,26
1713,1713,2022-01-04 04:58:37.247000064,2022-01-04 04:57:48.156000000,48.0,closed,864691135577002245,2021-12-30 13:31:18.486000000,71,yesConditional,1.0,25
1714,1714,2022-01-03 16:27:45.312999936,2022-01-03 16:25:42.884999936,121.0,closed,864691135577002245,2021-12-30 13:31:18.486000000,71,yesConditional,1.0,26
1715,1715,2022-01-04 04:59:14.175000064,2022-01-04 04:58:40.176000000,33.0,closed,864691135945430052,2021-12-30 13:31:18.588000000,72,yesConditional,1.0,25
1716,1716,2022-01-03 16:29:57.759000064,2022-01-03 16:27:49.076999936,128.0,closed,864691135945430052,2021-12-30 13:31:18.588000000,72,yes,0.0,26
1717,1717,2022-01-04 04:59:58.638000128,2022-01-04 04:59:17.500999936,40.0,closed,864691135385347925,2021-12-30 13:31:18.706000000,73,yesConditional,1.0,25
1718,1718,2022-01-03 16:31:42.001999872,2022-01-03 16:30:18.681999872,82.0,closed,864691135385347925,2021-12-30 13:31:18.706000000,73,yesConditional,1.0,26
1719,1719,2022-01-04 05:01:56.783000064,2022-01-04 05:00:02.521999872,43.0,closed,864691135385347925,2021-12-30 13:31:19.022000000,74,yesConditional,1.0,25
1720,1720,2022-01-03 16:33:05.089999872,2022-01-03 16:31:47.524999936,75.0,closed,864691135385347925,2021-12-30 13:31:19.022000000,74,yesConditional,1.0,26
1721,1721,2022-01-04 05:02:28.247000064,2022-01-04 05:02:01.452000000,25.0,closed,864691135385347925,2021-12-30 13:31:19.080000000,75,yesConditional,1.0,25
1722,1722,2022-01-03 16:34:20.867000064,2022-01-03 16:33:08.476999936,70.0,closed,864691135385347925,2021-12-30 13:31:19.080000000,75,yesConditional,1.0,26
1723,1723,2022-01-04 05:03:13.630000128,2022-01-04 05:02:31.311000064,42.0,closed,864691135462785854,2021-12-30 13:31:19.222000000,76,no,1.0,25
1724,1724,2022-01-03 16:36:32.726000128,2022-01-03 16:34:25.280999936,126.0,closed,864691135462785854,2021-12-30 13:31:19.222000000,76,no,1.0,26
1725,1725,2022-01-04 05:04:15.964000000,2022-01-04 05:03:16.868999936,58.0,closed,864691135407312073,2021-12-30 13:31:19.405000000,78,yes,0.0,25
1726,1726,2022-01-03 16:37:28.297999872,2022-01-03 16:36:36.919000064,50.0,closed,864691135407312073,2021-12-30 13:31:19.405000000,78,yesConditional,1.0,26
1727,1727,2022-01-04 05:05:50.731000064,2022-01-04 05:04:19.176999936,91.0,closed,864691135407312073,2021-12-30 13:31:19.676000000,79,yesConditional,1.0,25
1728,1728,2022-01-03 16:38:56.923000064,2022-01-03 16:37:31.867000064,83.0,closed,864691135407312073,2021-12-30 13:31:19.676000000,79,yesConditional,1.0,26
1729,1729,2022-01-04 05:06:16.020000000,2022-01-04 05:05:53.656999936,21.0,closed,864691135396373025,2021-12-30 13:31:19.761000000,83,yes,1.0,25
1730,1730,2022-01-03 16:39:44.476000000,2022-01-03 16:39:00.216999936,44.0,closed,864691135396373025,2021-12-30 13:31:19.761000000,83,yes,1.0,26
1731,1731,2022-01-04 05:06:43.177999872,2022-01-04 05:06:19.144000000,23.0,closed,864691136020279544,2021-12-30 13:31:19.861000000,86,yes,1.0,25
1732,1732,2022-01-03 16:41:20.489999872,2022-01-03 16:39:47.760999936,91.0,closed,864691136020279544,2021-12-30 13:31:19.861000000,86,yesConditional,0.5,26
1733,1733,2022-01-04 05:07:06.540999936,2022-01-04 05:06:47.932999936,18.0,closed,864691135589917963,2021-12-30 13:31:20.003000000,94,yesConditional,1.0,25
1734,1734,2022-01-03 16:42:46.959000064,2022-01-03 16:41:23.304999936,83.0,closed,864691135589917963,2021-12-30 13:31:20.003000000,94,yes,0.0,26
1735,1735,2022-01-04 05:07:35.123000064,2022-01-04 05:07:09.915000064,24.0,closed,864691136617156315,2021-12-30 13:31:20.168000000,95,no,1.0,25
1736,1736,2022-01-03 16:44:25.432000000,2022-01-03 16:42:59.574000128,82.0,closed,864691136617156315,2021-12-30 13:31:20.168000000,95,no,1.0,26
1737,1737,2022-01-04 05:07:56.792000000,2022-01-04 05:07:38.300999936,18.0,closed,864691134964463647,2021-12-30 13:31:20.432000000,96,yes,1.0,25
1738,1738,2022-01-03 16:45:20.115000064,2022-01-03 16:44:36.648999936,42.0,closed,864691134964463647,2021-12-30 13:31:20.432000000,96,yes,1.0,26
1739,1739,2022-01-04 05:08:20.524000000,2022-01-04 05:08:00.355000064,20.0,closed,864691135348315095,2021-12-30 13:31:20.650000000,97,no,1.0,25
1740,1740,2022-01-03 16:47:05.153999872,2022-01-03 16:45:23.448999936,100.0,closed,864691135348315095,2021-12-30 13:31:20.650000000,97,no,1.0,26
1741,1741,2022-01-04 05:09:07.467000064,2022-01-04 05:08:23.540999936,42.0,closed,864691135337713382,2021-12-30 13:31:20.802000000,100,yesConditional,1.0,25
1742,1742,2022-01-03 16:47:58.633999872,2022-01-03 16:47:08.228000000,50.0,closed,864691135337713382,2021-12-30 13:31:20.802000000,100,yesConditional,1.0,26
1743,1743,2022-01-03 14:24:38.414000128,2022-01-03 13:53:31.451000064,376.0,closed,864691135725642047,2022-01-03 13:40:42.536000000,0,no,1.0,1000
1744,1744,2022-01-05 15:50:40.323000064,2022-01-03 14:24:42.960000000,432.0,closed,864691136134428555,2022-01-03 13:40:42.645000000,2,yes,1.0,1000
1745,1745,2022-01-05 15:51:09.872000000,2022-01-05 15:50:44.560999936,24.0,closed,864691136134428555,2022-01-03 13:40:42.714000000,3,yes,1.0,1000
1746,1746,2022-01-05 15:52:33.208999936,2022-01-05 15:51:13.431000064,78.0,closed,864691136134428555,2022-01-03 13:40:42.776000000,5,yesConditional,1.0,1000
1747,1747,2022-01-05 15:53:00.075000064,2022-01-05 15:52:37.112000000,22.0,closed,864691135809742796,2022-01-03 13:40:42.948000000,6,yesConditional,1.0,1000
1748,1748,2022-01-05 15:53:29.508999936,2022-01-05 15:53:04.252000000,23.0,closed,864691135809742796,2022-01-03 13:40:42.987000000,7,yesConditional,1.0,1000
1749,1749,2022-01-05 15:54:02.335000064,2022-01-05 15:53:33.329999872,28.0,closed,864691135474780992,2022-01-03 13:40:43.053000000,11,no,1.0,1000
1750,1750,2022-01-05 15:54:47.038000128,2022-01-05 15:54:05.617999872,40.0,closed,864691135939310849,2022-01-03 13:40:43.127000000,12,yesConditional,1.0,1000
1751,1751,2022-01-05 15:55:25.113999872,2022-01-05 15:54:50.876999936,33.0,closed,864691136237483324,2022-01-03 13:40:43.210000000,13,yes,1.0,1000
1752,1752,2022-01-05 15:55:54.352999936,2022-01-05 15:55:28.625999872,24.0,closed,864691136237483324,2022-01-03 13:40:43.269000000,14,errorNearby,1.0,1000
1753,1753,2022-01-05 15:56:26.409999872,2022-01-05 15:55:57.967000064,27.0,closed,864691136237483324,2022-01-03 13:40:43.337000000,15,yes,1.0,1000
1754,1754,2022-01-05 15:58:48.267000064,2022-01-05 15:57:04.195000064,103.0,closed,864691136237483324,2022-01-03 13:40:43.410000000,16,yes,1.0,1000
1755,1755,2022-01-05 15:59:35.355000064,2022-01-05 15:59:07.836999936,26.0,closed,864691136237483324,2022-01-03 13:40:43.478000000,17,yes,1.0,1000
1756,1756,2022-01-05 16:00:21.808000000,2022-01-05 15:59:38.774000128,42.0,closed,864691136237483324,2022-01-03 13:40:43.543000000,18,yesConditional,1.0,1000
1757,1757,2022-01-05 16:12:07.187000064,2022-01-05 16:01:42.495000064,81.0,closed,864691135502070709,2022-01-03 13:40:43.606000000,20,yesConditional,1.0,1000
1758,1758,2022-01-05 16:12:35.096000000,2022-01-05 16:12:11.344000000,23.0,closed,864691135939304193,2022-01-03 13:40:43.675000000,23,yes,1.0,1000
1759,1759,2022-01-05 16:12:51.328000000,2022-01-05 16:12:38.268000000,12.0,closed,864691135939304193,2022-01-03 13:40:43.779000000,24,yesConditional,1.0,1000
1760,1760,2022-01-05 16:13:39.136000000,2022-01-05 16:12:55.243000064,43.0,closed,864691135939304193,2022-01-03 13:40:43.891000000,25,no,1.0,1000
1761,1761,2022-01-05 16:15:21.616000000,2022-01-05 16:13:42.670000128,97.0,closed,864691136286784707,2022-01-03 13:40:43.950000000,33,yes,1.0,1000
1762,1762,2022-01-05 16:17:41.172000000,2022-01-05 16:15:25.116999936,135.0,closed,864691136286784707,2022-01-03 13:40:44.026000000,34,yes,1.0,1000
1763,1763,2022-01-05 16:18:22.896000000,2022-01-05 16:17:45.627000064,36.0,closed,864691136286784707,2022-01-03 13:40:44.085000000,35,yesConditional,1.0,1000
1764,1764,2022-01-05 16:18:57.236000000,2022-01-05 16:18:26.408999936,29.0,closed,864691136286784707,2022-01-03 13:40:44.156000000,36,yes,1.0,1000
1765,1765,2022-01-05 16:19:32.072999936,2022-01-05 16:19:00.500999936,30.0,closed,864691136286784707,2022-01-03 13:40:44.251000000,37,yesConditional,1.0,1000
1766,1766,2022-01-05 16:20:17.694000128,2022-01-05 16:19:35.535000064,40.0,closed,864691136286784707,2022-01-03 13:40:44.303000000,38,yes,1.0,1000
1767,1767,2022-01-05 16:22:44.748999936,2022-01-05 16:20:21.366000128,142.0,closed,864691135337678054,2022-01-03 13:40:44.378000000,40,yesConditional,1.0,1000
1768,1768,2022-01-05 16:25:56.119000064,2022-01-05 16:25:30.308999936,24.0,closed,864691135864065150,2022-01-03 13:40:44.457000000,43,yesConditional,1.0,1000
1769,1769,2022-01-05 16:28:51.638000128,2022-01-05 16:27:03.143000064,107.0,closed,864691135334511593,2022-01-03 13:40:44.552000000,46,no,1.0,1000
1770,1770,2022-01-05 16:31:00.873999872,2022-01-05 16:28:55.472000000,124.0,closed,864691136808588398,2022-01-03 13:40:44.622000000,54,yesConditional,1.0,1000
1771,1771,2022-01-05 16:32:05.612000000,2022-01-05 16:31:20.516999936,43.0,closed,864691136808588398,2022-01-03 13:40:44.748000000,55,yesConditional,1.0,1000
1772,1772,2022-01-05 16:33:28.248999936,2022-01-05 16:32:15.011000064,72.0,closed,864691135740271211,2022-01-03 13:40:44.812000000,56,errorNearby,1.0,1000
1773,1773,2022-01-05 16:39:25.319000064,2022-01-05 16:33:34.304000000,350.0,closed,864691135740271211,2022-01-03 13:40:44.888000000,57,yesConditional,1.0,1000
1774,1774,2022-01-05 16:41:50.326000128,2022-01-05 16:39:52.164999936,117.0,closed,864691135807200029,2022-01-03 13:40:44.952000000,59,no,1.0,1000
1775,1775,2022-01-05 16:43:36.924999936,2022-01-05 16:42:02.748999936,93.0,closed,864691135081758967,2022-01-03 13:40:45.064000000,69,yes,1.0,1000
1776,1776,2022-01-05 16:44:32.425999872,2022-01-05 16:43:40.943000064,51.0,closed,864691135081758967,2022-01-03 13:40:45.134000000,70,yesConditional,1.0,1000
1777,1777,2022-01-05 16:45:23.478000128,2022-01-05 16:44:35.844999936,46.0,closed,864691135577002245,2022-01-03 13:40:45.165000000,71,yesConditional,1.0,1000
1778,1778,2022-01-05 16:46:20.772000000,2022-01-05 16:45:27.164999936,52.0,closed,864691135945430052,2022-01-03 13:40:45.236000000,72,yesConditional,1.0,1000
1779,1779,2022-01-05 16:46:52.280999936,2022-01-05 16:46:23.811000064,27.0,closed,864691135385347925,2022-01-03 13:40:45.301000000,73,yesConditional,1.0,1000
1780,1780,2022-01-05 16:47:21.320000000,2022-01-05 16:46:56.104000000,24.0,closed,864691135385347925,2022-01-03 13:40:45.445000000,74,yesConditional,1.0,1000
1781,1781,2022-01-05 16:47:50.600999936,2022-01-05 16:47:25.111000064,24.0,closed,864691135385347925,2022-01-03 13:40:45.492000000,75,yesConditional,1.0,1000
1782,1782,2022-01-05 16:48:53.464000000,2022-01-05 16:47:54.176999936,58.0,closed,864691135462785854,2022-01-03 13:40:45.596000000,76,no,1.0,1000
1783,1783,2022-01-05 16:49:08.865999872,2022-01-05 16:48:57.404999936,9.0,closed,864691135407312073,2022-01-03 13:40:45.722000000,78,yesConditional,1.0,1000
1784,1784,2022-01-05 16:50:01.439000064,2022-01-05 16:49:12.286000128,47.0,closed,864691135407312073,2022-01-03 13:40:45.860000000,79,yesConditional,1.0,1000
1785,1785,2022-01-05 16:51:46.175000064,2022-01-05 16:50:05.249999872,99.0,closed,864691135396373025,2022-01-03 13:40:45.945000000,83,yes,1.0,1000
1786,1786,2022-01-05 16:52:22.016999936,2022-01-05 16:51:56.576999936,24.0,closed,864691136020279544,2022-01-03 13:40:46.024000000,86,yes,1.0,1000
1787,1787,2022-01-05 16:52:59.224000000,2022-01-05 16:52:25.334000128,32.0,closed,864691135589917963,2022-01-03 13:40:46.160000000,94,yesConditional,1.0,1000
1788,1788,2022-01-05 16:53:40.043000064,2022-01-05 16:53:03.544999936,35.0,closed,864691136617156315,2022-01-03 13:40:46.285000000,95,no,1.0,1000
1789,1789,2022-01-05 16:54:03.326000128,2022-01-05 16:53:44.264999936,17.0,closed,864691134964463647,2022-01-03 13:40:46.443000000,96,yes,1.0,1000
1790,1790,2022-01-05 16:54:31.678000128,2022-01-05 16:54:06.920999936,23.0,closed,864691135348315095,2022-01-03 13:40:46.589000000,97,no,1.0,1000
1791,1791,2022-01-05 16:55:09.415000064,2022-01-05 16:54:35.273999872,33.0,closed,864691135337713382,2022-01-03 13:40:46.688000000,100,yesConditional,1.0,1000
1792,1792,2022-01-04 18:36:53.839000064,2022-01-04 18:33:45.184000000,187.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,no,1.0,1
1793,1793,2022-01-04 19:36:04.623000064,2022-01-04 19:35:08.732000000,53.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,no,1.0,2
1794,1794,2022-01-04 17:42:04.964000000,2022-01-04 17:41:41.321999872,22.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,yesConditional,0.5,3
1795,1795,2022-01-04 15:50:15.692999936,2022-01-04 15:47:41.048999936,153.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,no,1.0,4
1796,1796,2022-01-04 16:13:35.945999872,2022-01-04 16:10:36.273999872,178.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,no,1.0,5
1797,1797,2022-01-04 16:39:27.547000064,2022-01-04 16:38:31.812000000,50.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,no,1.0,6
1798,1798,2022-01-04 16:23:31.679000064,2022-01-04 15:28:40.672000000,82.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,no,1.0,7
1799,1799,2022-01-04 17:45:12.715000064,2022-01-04 17:43:51.596000000,80.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,no,1.0,8
1800,1800,2022-01-04 14:24:14.168000000,2022-01-04 14:23:49.980000000,24.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,no,1.0,9
1801,1801,2022-01-04 16:20:08.926000128,2022-01-04 16:14:21.240000000,346.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,no,1.0,10
1802,1802,2022-01-13 12:15:23.412999936,2022-01-13 12:13:58.947000064,83.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,yesConditional,0.5,11
1803,1803,2022-01-04 17:03:03.473999872,2022-01-04 17:02:11.339000064,51.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,yesConditional,0.5,12
1804,1804,2022-01-04 17:40:01.593999872,2022-01-04 17:34:54.943000064,305.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,no,1.0,13
1805,1805,2022-01-05 14:13:16.459000064,2022-01-05 14:10:11.259000064,114.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,no,1.0,14
1806,1806,2022-01-04 16:21:54.463000064,2022-01-04 16:18:15.199000064,217.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,no,1.0,15
1807,1807,2022-01-04 17:42:04.990000128,2022-01-04 17:40:18.188999936,105.0,closed,864691135337713382,2022-01-04 13:00:05.998000000,101,yesConditional,0.5,16
