,run,precision,recall,f1,seg_id,num_endpoints,endpoints,invalidation_d,num_humfrey_iters,decimation_factor,comments,proposed_endpoints
84,85,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,200,0.5277777777777778,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
85,86,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,200,0.5822222222222222,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
86,87,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,200,0.6366666666666667,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
87,88,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,200,0.6911111111111111,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
88,89,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,200,0.7455555555555555,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
89,90,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,200,0.8,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
90,91,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,225,0.31,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
91,92,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,225,0.36444444444444446,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
92,93,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,225,0.41888888888888887,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
93,94,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,225,0.47333333333333333,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
94,95,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,225,0.5277777777777778,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
95,96,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,225,0.5822222222222222,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
96,97,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,225,0.6366666666666667,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
97,98,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,225,0.6911111111111111,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
98,99,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,225,0.7455555555555555,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
99,100,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4000,225,0.8,good,"[[104882 104419  20465]
 [ 98255  97522  21044]
 [106899 111656  20738]
 [106630 109679  20734]]"
100,101,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4200,0,0.31,good,"[[104879 104417  20465]
 [106905 111662  20737]
 [ 98222  97529  21045]
 [106632 109667  20734]]"
101,102,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4200,0,0.36444444444444446,good,"[[104879 104417  20465]
 [106905 111662  20737]
 [ 98222  97529  21045]
 [106632 109667  20734]]"
102,103,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4200,0,0.41888888888888887,good,"[[104879 104417  20465]
 [106905 111662  20737]
 [ 98222  97529  21045]
 [106632 109667  20734]]"
103,104,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4200,0,0.47333333333333333,good,"[[104879 104417  20465]
 [106905 111662  20737]
 [ 98222  97529  21045]
 [106632 109667  20734]]"
104,105,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4200,0,0.5277777777777778,good,"[[104879 104417  20465]
 [106905 111662  20737]
 [ 98222  97529  21045]
 [106632 109667  20734]]"
105,106,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4200,0,0.5822222222222222,good,"[[104879 104417  20465]
 [106905 111662  20737]
 [ 98222  97529  21045]
 [106632 109667  20734]]"
106,107,0.25,0.5,0.3333333333333333,864691135319600870,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",4200,0,0.6366666666666667,good,"[[104879 104417  20465]
 [106905 111662  20737]
 [ 98222  97529  21045]
 [106632 109667  20734]]"
